hour,day_of_week,weather,road_type,base_travel_time,traffic_level,travel_time
7,1,Cloudy,Highway,24.979864143908486,MEDIUM,30.506750734538468
10,1,Cloudy,Highway,23.299627131782923,HIGH,36.17297621107055
19,3,Rain,Highway,15.78308335364652,HIGH,27.310214938698895
10,1,Sunny,Main Road,22.429917595183927,HIGH,37.49453142298023
9,2,Sunny,Highway,6.240886075962747,MEDIUM,8.65577158834754
11,0,Cloudy,Highway,12.363736224155371,LOW,14.077867914400022
5,5,Cloudy,Highway,16.83926627855172,LOW,13.977018286614822
20,4,Cloudy,Highway,14.275513121018687,HIGH,21.731802011069718
8,1,Cloudy,Residential,6.540984241502483,HIGH,11.393554555419039
17,3,Rain,Highway,18.84004765394772,HIGH,36.472811460254654
15,4,Sunny,Main Road,12.47130272518006,MEDIUM,15.394325494452811
18,4,Rain,Residential,29.56886910279712,HIGH,58.510118210319234
5,1,Sunny,Highway,6.0668975158361516,LOW,5.0031467481730445
20,1,Rain,Main Road,12.993737219051361,HIGH,26.133950769091637
17,2,Cloudy,Residential,16.45392952806538,HIGH,32.633902704011376
13,0,Cloudy,Highway,8.704993532336115,MEDIUM,10.49702214012409
18,6,Sunny,Main Road,26.686881694129383,HIGH,45.817325898562785
18,4,Cloudy,Highway,9.30499320391829,HIGH,14.135820444724814
12,2,Rain,Highway,6.2322743881027804,MEDIUM,7.703137406405907
9,2,Cloudy,Main Road,26.455869580839355,HIGH,44.72807901962546
23,3,Cloudy,Main Road,23.219985331738876,MEDIUM,31.682435569569282
13,5,Cloudy,Residential,26.67972426375564,MEDIUM,34.23402513207213
4,6,Rain,Residential,5.723703983004642,LOW,6.736996583635452
11,5,Sunny,Main Road,14.208798189369269,MEDIUM,17.681284397494842
7,2,Cloudy,Residential,16.15258581518823,HIGH,30.01818404421693
8,5,Rain,Highway,12.126734410869048,HIGH,18.896727777132458
20,1,Rain,Highway,11.727089481723928,HIGH,19.010110453494697
0,3,Sunny,Residential,9.33001641205362,LOW,10.54850568822081
9,5,Rain,Residential,11.88446395542599,HIGH,21.395790129588242
16,6,Rain,Main Road,19.612178896053155,MEDIUM,27.19945122562472
19,4,Cloudy,Main Road,22.11032839642922,HIGH,37.158840011368575
8,2,Rain,Residential,28.804694952885395,HIGH,51.90445183014606
1,6,Rain,Main Road,21.513258092028224,MEDIUM,26.042850582019284
13,3,Cloudy,Residential,5.882975120660606,MEDIUM,8.299569017893527
7,5,Rain,Residential,24.622426382402924,HIGH,49.17641678814995
17,1,Cloudy,Highway,16.769521819044673,HIGH,29.36892727409075
21,2,Rain,Highway,10.556337787822521,MEDIUM,14.657198260913004
11,2,Rain,Main Road,16.594015704693994,MEDIUM,22.44538156626744
19,0,Cloudy,Highway,17.51193436231761,HIGH,28.860683236771617
4,1,Sunny,Main Road,15.229796168802602,LOW,16.81803905861853
10,6,Rain,Highway,24.473529435845364,MEDIUM,33.39332752922266
8,1,Sunny,Residential,24.112093403643946,HIGH,38.65893215742124
19,3,Rain,Main Road,15.08483700994876,HIGH,29.26281661435007
11,0,Cloudy,Residential,9.764417748510112,MEDIUM,13.775440310972447
11,2,Sunny,Highway,14.588761907692342,LOW,17.018408077744223
9,2,Cloudy,Residential,18.007210306147094,HIGH,29.913535456453808
15,2,Sunny,Highway,28.702108842673567,LOW,32.60135924229248
23,1,Sunny,Residential,5.547831801640397,MEDIUM,7.296521967012579
1,3,Rain,Main Road,24.28124158358824,LOW,29.123785366092044
0,0,Rain,Highway,15.419389129488597,LOW,16.095643705064916
22,5,Rain,Highway,12.527911368919806,LOW,13.965429811207802
3,4,Rain,Residential,7.943364210930982,LOW,8.897568826751218
8,6,Rain,Highway,13.948045913770189,HIGH,21.48600254149625
15,2,Sunny,Highway,5.318735031715245,LOW,5.668032177647001
15,1,Sunny,Residential,6.876205340691584,MEDIUM,9.758760817849609
14,2,Cloudy,Main Road,6.252004895323683,MEDIUM,8.813236521138556
21,2,Cloudy,Residential,7.8975263414901615,MEDIUM,10.672495563898236
20,1,Cloudy,Main Road,27.363190434447397,HIGH,52.44733804362447
10,1,Sunny,Main Road,15.006255649460465,HIGH,24.713473494139077
15,6,Cloudy,Residential,27.153097167035483,MEDIUM,37.174821653224605
3,3,Rain,Main Road,25.056619601127398,LOW,29.781961437157502
0,6,Rain,Residential,29.33611450563423,LOW,29.05026299928382
8,5,Cloudy,Highway,22.614204412015578,MEDIUM,33.66497123642437
21,6,Cloudy,Residential,18.07757938061685,MEDIUM,23.674508028319714
21,5,Cloudy,Highway,25.975825530744682,LOW,24.484553155904248
15,6,Cloudy,Highway,6.871631061924619,LOW,7.518553766289213
20,3,Cloudy,Highway,6.9707648938697915,HIGH,10.995775764468302
10,0,Cloudy,Residential,21.334325078459294,MEDIUM,31.24329487454001
2,6,Rain,Residential,20.93845306049994,MEDIUM,26.315347525901846
1,6,Sunny,Main Road,13.299315638868293,LOW,13.166837220387672
14,0,Sunny,Residential,10.543677695504751,MEDIUM,14.72062229484615
9,4,Rain,Main Road,22.552401331499635,HIGH,34.91213206539443
23,3,Sunny,Main Road,20.271294153467096,MEDIUM,25.49193567517611
14,6,Sunny,Residential,13.448338714943404,MEDIUM,18.0881204139227
3,6,Cloudy,Main Road,21.461417375005066,LOW,22.628845899217023
13,6,Rain,Main Road,28.10927184453847,MEDIUM,40.06795039031396
3,3,Rain,Residential,20.154019348825486,MEDIUM,27.64232044132487
22,6,Sunny,Main Road,14.94674991138159,LOW,17.323023308175646
19,5,Rain,Residential,12.472828373885607,HIGH,25.02935623101802
6,1,Rain,Residential,12.264487386981266,HIGH,19.723528487981287
5,4,Rain,Residential,20.921935871687047,MEDIUM,29.398781334637967
21,5,Cloudy,Residential,23.696718084414673,MEDIUM,33.23381089602373
0,3,Sunny,Highway,21.756354469173544,LOW,17.865872470164877
9,5,Cloudy,Highway,25.98454536162928,HIGH,40.477486364056446
3,4,Rain,Residential,19.047124584175922,MEDIUM,24.697342291961796
22,2,Rain,Residential,6.174497031883301,HIGH,9.554988406305116
17,0,Sunny,Residential,11.283528209307644,HIGH,21.37001478272108
7,5,Rain,Residential,21.190809638750014,HIGH,42.03595131983472
9,3,Sunny,Residential,6.861724851089821,HIGH,12.267083105435395
1,3,Cloudy,Residential,11.605989882734889,LOW,12.61530246113243
4,0,Sunny,Main Road,19.92200830035944,LOW,22.77694862450832
9,3,Rain,Residential,13.952139704093485,HIGH,25.659960746848434
2,6,Rain,Highway,15.398281094260541,LOW,14.970177498460744
11,2,Sunny,Residential,18.262472390170615,HIGH,27.407500569370033
0,0,Rain,Main Road,16.14168115711731,MEDIUM,22.679721245446306
21,2,Cloudy,Highway,14.646898369601098,LOW,16.969798361531446
11,4,Rain,Main Road,17.17011772912958,MEDIUM,23.96876339818442
3,1,Rain,Residential,5.183264655421128,MEDIUM,7.087747312995376
13,6,Sunny,Highway,18.443855350604032,LOW,18.134568454585814
2,5,Rain,Highway,5.593823652570177,LOW,5.389506049456248
2,4,Sunny,Main Road,15.190819462394826,LOW,15.576694206756002
12,5,Sunny,Residential,5.147473186519506,MEDIUM,6.516883538787296
2,2,Rain,Highway,12.245914970877003,LOW,14.550179615317253
12,3,Rain,Highway,16.849691934198788,MEDIUM,21.476076328886062
17,2,Rain,Highway,12.451412580402389,HIGH,24.69641160433129
0,4,Rain,Highway,8.080878973337475,LOW,8.805736611709875
9,1,Rain,Residential,27.588659399363646,HIGH,49.29831189554027
5,1,Sunny,Residential,25.868709171701553,LOW,27.748412069304177
1,6,Rain,Main Road,21.11686284647595,LOW,21.531603532387713
10,2,Sunny,Residential,21.38682451742382,HIGH,33.407635632026505
10,3,Cloudy,Main Road,20.408560756486327,HIGH,31.886601423736785
10,3,Sunny,Highway,12.830369518357353,HIGH,19.889426229756115
8,6,Cloudy,Highway,21.989504496189355,MEDIUM,28.386885036185486
3,1,Rain,Residential,7.049342327153866,MEDIUM,9.488092614563277
23,5,Sunny,Residential,6.884998919834416,LOW,7.6715869236490715
12,6,Rain,Highway,27.65758943495458,MEDIUM,37.07314507937915
11,3,Sunny,Residential,23.330670680322527,MEDIUM,30.130704022313708
12,2,Rain,Highway,21.566962234467418,MEDIUM,29.347477371558114
16,1,Cloudy,Highway,9.47862959771552,MEDIUM,11.676509446467586
15,2,Sunny,Highway,24.03680944585095,LOW,25.07143890287521
21,1,Rain,Main Road,14.702327748699899,HIGH,23.395441188633338
3,5,Rain,Residential,25.741178891341256,MEDIUM,32.67377089367938
11,4,Rain,Highway,17.91657243884847,MEDIUM,24.044806267350722
11,3,Cloudy,Residential,5.1649421643162094,MEDIUM,7.250217230442147
8,1,Sunny,Highway,8.93393381726424,MEDIUM,13.162548878003534
13,6,Cloudy,Residential,7.833467439099522,MEDIUM,10.275650311741181
7,0,Sunny,Residential,19.80869150927833,HIGH,30.980297605238427
4,0,Sunny,Main Road,28.061171766377527,LOW,30.921514570523154
20,0,Rain,Residential,21.543626565728953,HIGH,40.13452382934699
15,1,Sunny,Main Road,20.020967860280003,MEDIUM,26.192485559093353
21,4,Cloudy,Highway,23.104669951943897,LOW,25.15736105449124
12,1,Sunny,Highway,10.058713727204378,LOW,11.51186955909613
4,4,Sunny,Highway,16.89672963723693,LOW,16.01785360619739
16,6,Sunny,Highway,17.056023377812025,LOW,16.275891198768814
21,5,Cloudy,Residential,15.517100500013202,MEDIUM,20.926729665206857
12,2,Rain,Residential,27.696471914935714,HIGH,42.776736982104445
7,6,Sunny,Main Road,19.957308746272012,HIGH,30.50708340253431
0,4,Rain,Highway,17.994046138076865,LOW,17.756436469080786
3,1,Cloudy,Residential,19.634254622018474,LOW,22.633268152398916
21,3,Sunny,Main Road,18.80262370850675,MEDIUM,23.670660430820508
15,2,Cloudy,Residential,13.608907605371341,MEDIUM,20.122868205071917
23,1,Cloudy,Residential,28.73112946037112,MEDIUM,39.78082843837752
19,5,Rain,Residential,6.301319927114622,HIGH,11.845927287857593
19,3,Sunny,Highway,11.577299949111463,HIGH,17.375626183325533
12,4,Rain,Residential,12.161730846689235,MEDIUM,18.043016851980468
15,3,Sunny,Highway,26.264190907941053,LOW,29.630828640060585
19,4,Rain,Residential,10.791774320451541,HIGH,17.41828310953734
5,0,Cloudy,Main Road,13.8281915839132,LOW,15.633064770133757
2,0,Rain,Main Road,23.1534677426824,MEDIUM,30.295118652777933
7,4,Sunny,Main Road,28.242846020303006,HIGH,44.938846718604
3,4,Sunny,Residential,12.356295611703,MEDIUM,15.426393421823315
17,6,Rain,Main Road,22.3547965367825,HIGH,46.7717726453655
14,5,Cloudy,Residential,26.550581981865818,MEDIUM,34.02394528727052
22,1,Cloudy,Main Road,28.886142178084004,MEDIUM,37.48736219711087
2,3,Rain,Residential,25.526867237313255,MEDIUM,33.78193809229403
18,2,Sunny,Residential,22.077682713094212,HIGH,40.98481082688405
23,1,Cloudy,Highway,10.730188303211062,MEDIUM,13.540025732740094
3,0,Rain,Residential,17.316621581805308,MEDIUM,24.513760785196446
11,4,Cloudy,Main Road,27.453030009821305,MEDIUM,36.26087733137746
16,2,Cloudy,Highway,23.75423464489452,LOW,27.26909180917737
1,4,Cloudy,Main Road,26.5100032624488,LOW,29.282533732593485
10,5,Sunny,Highway,21.85257651112087,MEDIUM,29.971033823895038
5,4,Cloudy,Highway,11.735205738124503,LOW,11.604180866122887
13,5,Cloudy,Main Road,26.35815218102049,LOW,31.012623250791478
3,5,Cloudy,Highway,18.883501185517524,LOW,17.217150754995174
0,1,Cloudy,Main Road,8.361792116530568,LOW,9.59012975330566
15,2,Cloudy,Residential,26.462549561231306,MEDIUM,32.12232610680103
8,3,Rain,Highway,16.246370476594794,HIGH,25.89712052420984
8,2,Sunny,Main Road,8.030937230417594,HIGH,13.968004169194828
18,5,Rain,Residential,9.36347089323646,HIGH,19.169882958320777
2,3,Rain,Main Road,16.593802018410003,MEDIUM,24.270218320924023
13,5,Rain,Residential,15.119318002630168,HIGH,22.691704715679812
22,2,Rain,Residential,14.88638312951626,HIGH,25.67829584350655
16,3,Cloudy,Highway,9.5971549775846,LOW,10.861821292851793
22,5,Sunny,Highway,9.172761625991312,LOW,8.895855500520272
0,6,Cloudy,Residential,24.124909303339894,LOW,25.770037361987676
9,1,Sunny,Residential,12.104382001452226,HIGH,20.82001957536348
0,0,Rain,Main Road,26.509220435334814,MEDIUM,34.11617772975572
8,4,Cloudy,Highway,29.238556613863654,HIGH,45.31507540795105
20,4,Cloudy,Residential,20.994662724347457,HIGH,37.49875913111343
2,3,Cloudy,Main Road,15.305095139854966,LOW,16.35435495803769
4,2,Cloudy,Main Road,18.37747220104879,LOW,20.847378137676298
13,6,Cloudy,Residential,10.780384837978964,MEDIUM,12.954742867328926
5,5,Rain,Residential,14.7430817463299,MEDIUM,17.819352836370527
19,6,Rain,Residential,11.796627917266795,HIGH,20.642159246300384
4,2,Sunny,Residential,16.383575316095616,LOW,18.406608973919308
10,0,Sunny,Highway,29.242905440734837,LOW,34.61969456291267
4,5,Cloudy,Residential,5.205102233739662,LOW,5.538032871052334
15,2,Cloudy,Residential,24.78561785663238,MEDIUM,33.52205103209581
12,0,Rain,Main Road,9.540093465185219,MEDIUM,13.363378683334775
22,1,Cloudy,Main Road,11.179054777625762,MEDIUM,15.06521251522865
21,1,Cloudy,Main Road,22.03605800144633,MEDIUM,27.3168061090841
17,4,Sunny,Main Road,17.030739828668537,HIGH,26.119236856257064
21,1,Sunny,Highway,20.822724147543617,LOW,22.194879023173062
3,3,Sunny,Highway,29.220873237027483,LOW,26.35340737895782
4,2,Sunny,Highway,8.942461404934377,LOW,7.928584327482481
20,0,Sunny,Main Road,21.114372416197963,HIGH,36.7804914773866
7,2,Rain,Residential,23.917438080034728,HIGH,47.01597946613712
11,5,Sunny,Main Road,27.466576106751067,LOW,32.44747312773514
6,4,Sunny,Residential,13.691616975456636,MEDIUM,18.917806632417353
17,1,Sunny,Residential,8.875636951883173,HIGH,14.402933598600528
0,6,Rain,Residential,14.476089241664434,MEDIUM,18.600272003247195
23,0,Rain,Residential,25.47624334459954,MEDIUM,37.91823338421884
9,2,Cloudy,Residential,13.050601391208195,HIGH,20.465813584700914
5,6,Sunny,Highway,7.67637921224726,LOW,6.452233925387906
15,4,Rain,Residential,19.757522802043432,MEDIUM,26.751485528614285
6,5,Cloudy,Highway,16.70147858579083,LOW,18.615559432362915
22,0,Rain,Main Road,18.22552078229434,MEDIUM,27.178359162559705
16,0,Sunny,Residential,10.775450082805204,MEDIUM,13.977337249758778
18,5,Sunny,Residential,23.729858949434313,HIGH,39.05159935210115
14,5,Rain,Main Road,27.07060048433065,MEDIUM,34.53905581681852
19,3,Cloudy,Main Road,18.75203355987798,HIGH,37.25634838090974
23,2,Rain,Highway,19.078617570107102,MEDIUM,23.986162432032412
14,3,Cloudy,Highway,23.15783195843229,MEDIUM,29.82417656484068
9,0,Cloudy,Highway,10.3705703198389,MEDIUM,14.934188551405445
17,4,Rain,Residential,28.148061255293307,HIGH,46.25704305446182
11,4,Sunny,Highway,11.406095961308894,LOW,12.24885734531494
6,5,Sunny,Residential,13.117301351000403,MEDIUM,16.909298826265875
3,4,Rain,Main Road,5.934289904458327,MEDIUM,8.0482111665788
10,2,Cloudy,Main Road,28.256152098594438,HIGH,45.01203394811606
0,5,Rain,Main Road,6.353198719170576,LOW,7.623398426326504
4,0,Rain,Residential,29.934182575509453,MEDIUM,40.89670347506311
13,2,Cloudy,Highway,8.304726134271952,LOW,9.159868063993406
2,3,Rain,Main Road,24.345628413906415,LOW,27.92819912701155
20,4,Sunny,Residential,20.399920939855047,HIGH,35.5158210129893
13,2,Rain,Residential,7.239866203168381,MEDIUM,10.809466841608485
19,5,Sunny,Main Road,9.231381600285307,HIGH,14.372829752508958
14,0,Sunny,Highway,22.133980686556693,LOW,22.001716094969982
23,0,Sunny,Residential,28.168242377727676,MEDIUM,37.848245489370335
22,6,Sunny,Main Road,16.251539265958648,LOW,17.919831390498153
16,6,Cloudy,Residential,17.075658258617295,MEDIUM,22.539600588534295
21,4,Sunny,Main Road,9.257991176119084,MEDIUM,11.910594031938121
1,3,Rain,Highway,6.664944810540442,LOW,7.335407073335191
3,0,Cloudy,Residential,14.663080653393383,MEDIUM,18.902154830971238
15,6,Rain,Residential,7.200516720566412,MEDIUM,9.386896399305739
16,2,Cloudy,Main Road,14.834995445681868,MEDIUM,18.769193394064867
7,4,Cloudy,Highway,20.64480909289408,HIGH,32.1493286737052
17,2,Sunny,Highway,13.544653821210435,HIGH,20.78786590867227
16,5,Rain,Residential,22.16308281336501,MEDIUM,30.724601054865328
14,4,Sunny,Highway,21.31181615192006,LOW,22.806166937679475
4,2,Rain,Residential,27.466079243236308,MEDIUM,39.09772103199551
20,4,Sunny,Main Road,6.695351033907438,HIGH,11.250346075966029
4,5,Sunny,Main Road,27.0032975027144,LOW,26.846466741312124
20,5,Cloudy,Highway,24.47769712431982,MEDIUM,32.49877957247613
18,4,Sunny,Residential,10.804563356733391,HIGH,19.93385069996844
15,1,Rain,Residential,16.71908745766042,MEDIUM,24.562417990537522
5,1,Sunny,Highway,15.214729004453652,LOW,14.627495963468581
7,5,Rain,Highway,23.94441474314073,MEDIUM,33.189780699245546
10,6,Cloudy,Highway,15.688892082286394,MEDIUM,23.02256424925875
23,4,Rain,Residential,18.13076329257224,HIGH,29.605294593404405
1,1,Rain,Residential,14.890279915897294,MEDIUM,20.385221512957695
1,1,Cloudy,Main Road,14.950997286363982,LOW,16.35326900348958
19,0,Rain,Residential,27.591891166239904,HIGH,53.081901110100254
5,6,Rain,Residential,18.66017761366566,LOW,21.63464908846135
6,3,Sunny,Main Road,13.101869503356035,MEDIUM,16.693528070020683
23,0,Sunny,Highway,22.655667746327524,LOW,26.382363810792693
23,6,Rain,Residential,28.743847228567986,HIGH,43.79215273139704
21,6,Sunny,Highway,26.720463436955097,LOW,24.498466719465508
14,2,Rain,Highway,7.938849460061996,LOW,9.130195835928655
14,3,Cloudy,Residential,25.186364093003895,MEDIUM,34.863487594432456
14,3,Cloudy,Highway,20.030414164085332,LOW,22.519975196256198
6,0,Sunny,Highway,6.376598450034274,LOW,6.656413975952268
18,6,Rain,Main Road,13.277777195048461,HIGH,22.59313470855417
21,5,Rain,Residential,19.30706470968343,MEDIUM,26.2094572213525
9,2,Cloudy,Main Road,25.50661855706324,HIGH,44.009576430558695
3,5,Cloudy,Main Road,18.176318335115518,LOW,17.869240315442692
20,4,Sunny,Main Road,23.101853446784293,HIGH,41.75312054440434
13,4,Cloudy,Main Road,18.134780633289864,MEDIUM,24.698364312911778
16,5,Rain,Main Road,17.312611342962896,MEDIUM,23.123182178031158
0,3,Rain,Highway,23.436709390593652,LOW,24.098788758006517
11,4,Rain,Highway,5.282431699450744,LOW,6.20149099785358
16,4,Cloudy,Highway,7.84591907371502,LOW,9.153254190697577
5,1,Cloudy,Main Road,28.05699413129556,LOW,28.64412275724914
4,5,Cloudy,Residential,27.39821503592835,LOW,27.602824059693457
18,5,Rain,Main Road,18.879430207588797,HIGH,31.250430050732767
2,1,Cloudy,Highway,13.478810448873558,LOW,12.787465570904441
5,4,Sunny,Main Road,22.631654601137985,LOW,22.23261465205753
15,1,Cloudy,Main Road,25.7364367229355,MEDIUM,32.1318747777954
1,6,Sunny,Highway,16.094352324678503,LOW,13.256402872762182
15,5,Rain,Main Road,24.388330229993528,MEDIUM,34.5619981507782
4,1,Rain,Highway,16.484210265351123,LOW,19.602810333364097
21,6,Rain,Highway,13.332243834971617,MEDIUM,16.999741056055946
9,5,Sunny,Main Road,10.013887806338378,MEDIUM,14.653295198072215
8,1,Sunny,Main Road,7.861509847502541,HIGH,13.507139412449597
17,2,Rain,Main Road,11.776302520475689,HIGH,22.778371973975247
9,4,Cloudy,Residential,16.09119095853086,HIGH,24.2339713151438
1,0,Cloudy,Main Road,9.47457483125433,LOW,11.216551943359253
19,2,Cloudy,Main Road,25.436049475920782,HIGH,49.252651923628356
14,4,Sunny,Highway,25.32127544327648,LOW,29.356655249332054
21,5,Rain,Main Road,16.76364686930444,HIGH,25.342636467404535
5,5,Rain,Main Road,24.719467658696992,LOW,27.131958045709425
14,6,Sunny,Main Road,24.19853786912103,MEDIUM,29.666248818961904
3,2,Rain,Residential,6.773099748870532,MEDIUM,8.492412097298791
7,4,Sunny,Main Road,14.595411469425994,HIGH,23.08904222866376
13,4,Cloudy,Residential,22.35332892018451,MEDIUM,31.046472402848273
15,0,Rain,Residential,16.57271085779706,HIGH,27.12362655386782
2,4,Sunny,Residential,25.351667999551708,LOW,28.64250211893426
21,0,Sunny,Highway,25.425839748031784,LOW,29.326604542078112
0,6,Sunny,Residential,8.73041079435021,LOW,8.740204268504574
21,2,Cloudy,Residential,24.85866649322291,HIGH,37.35617195087006
11,0,Rain,Highway,20.287268904302575,MEDIUM,26.25658361179447
17,0,Sunny,Residential,19.000756446412446,HIGH,35.360688163237576
0,1,Cloudy,Residential,19.754096864586383,LOW,23.126093838636375
6,5,Sunny,Main Road,8.476721642208627,LOW,9.541528512173645
9,6,Rain,Highway,8.356936203614389,MEDIUM,12.016485261093493
4,0,Sunny,Residential,25.148540365669028,MEDIUM,30.57756687336062
13,4,Sunny,Main Road,17.735372860752918,MEDIUM,22.334564099279316
5,3,Rain,Highway,19.448462519451407,LOW,20.699097274226233
17,4,Cloudy,Highway,29.45583623607923,HIGH,48.03885281836845
22,0,Sunny,Residential,23.282329575420924,MEDIUM,34.60279407056896
14,4,Sunny,Residential,27.247886957613865,MEDIUM,35.17639363808478
21,0,Rain,Residential,18.47993031108719,HIGH,29.669816859405366
